date,district,crop_yield
2024-12-12,Rajshahi,4394.991090595778
2024-12-13,Rajshahi,4959.79397579747
2024-12-14,Rajshahi,3831.217711382927
2024-12-15,Rajshahi,4310.699164352388
2024-12-16,Rajshahi,4788.325866177521
2024-12-17,Rajshahi,4848.706087563281
2024-12-18,Rajshahi,5188.242024004978
2024-12-19,Rajshahi,4973.756433831124
2024-12-20,Rajshahi,4460.622477721481
2024-12-21,Rajshahi,4463.707852835305
2024-12-22,Rajshahi,4505.787900843645
2024-12-23,Rajshahi,4377.995510127742
2024-12-24,Rajshahi,4912.92467375119
2024-12-25,Rajshahi,5191.140729960448
2024-12-26,Rajshahi,5054.693334380999
2024-12-27,Rajshahi,4681.954613409788
2024-12-28,Rajshahi,4987.843908320588
2024-12-29,Rajshahi,4755.219220274241
2024-12-30,Rajshahi,4451.897688938713
2024-12-31,Rajshahi,4832.598480456767
2025-01-01,Rajshahi,4443.315323312724
2025-01-02,Rajshahi,3790.3266540929603
2025-01-03,Rajshahi,4699.914864711191
2025-01-04,Rajshahi,4371.330051099322
2025-01-05,Rajshahi,4352.533480134598
2025-01-06,Rajshahi,4942.957680463709
2025-01-07,Rajshahi,4320.070746386026
2025-01-08,Rajshahi,5045.631462380603
2025-01-09,Rajshahi,4976.489699392576
2025-01-10,Rajshahi,3772.041797227218
2025-01-11,Rajshahi,4801.062286622881
2025-01-12,Rajshahi,4770.941427261441
2025-01-13,Rajshahi,5101.734189780278
2025-01-14,Rajshahi,5023.274372079821
2025-01-15,Rajshahi,4789.286696332324
2025-01-16,Rajshahi,4818.430807868018
2025-01-17,Rajshahi,4918.698556672136
2025-01-18,Rajshahi,5083.300953788394
2025-01-19,Rajshahi,4928.766535082209
2025-01-20,Rajshahi,4751.179556343014
2025-01-21,Rajshahi,5183.84423169604
2025-01-22,Rajshahi,5193.770960683246
2025-01-23,Rajshahi,4728.033679095773
2025-01-24,Rajshahi,4788.985180602062
2025-01-25,Rajshahi,5019.018448304707
2025-01-26,Rajshahi,4756.214273949654
2025-01-27,Rajshahi,5057.224477600696
2025-01-28,Rajshahi,4845.674280896981
2025-01-29,Rajshahi,4302.77853021541
2025-01-30,Rajshahi,5023.078044294443
2025-01-31,Rajshahi,5093.212068990119
2025-02-01,Rajshahi,5138.438664187702
2025-02-02,Rajshahi,5013.976920851998
2025-02-03,Rajshahi,4758.782550823548
2025-02-04,Rajshahi,4447.4983064773305
2025-02-05,Rajshahi,6224.608053339604
2025-02-06,Rajshahi,6164.356634094189
2025-02-07,Rajshahi,4435.978566806733
2025-02-08,Rajshahi,4414.480889900188
2025-02-09,Rajshahi,4308.101198058656
2025-02-10,Rajshahi,4538.267173999277
2025-02-11,Rajshahi,5045.458632131541
2025-02-12,Rajshahi,5138.07892875203
2025-02-13,Rajshahi,5143.584625213297
2025-02-14,Rajshahi,4309.0595179429465
2025-02-15,Rajshahi,4348.11475385215
2025-02-16,Rajshahi,4360.73399210724
2025-02-17,Rajshahi,5313.8034559146845
2025-02-18,Rajshahi,5319.360673295451
2025-02-19,Rajshahi,5217.59646672001
2025-02-20,Rajshahi,5161.165156454748
2025-02-21,Rajshahi,5987.304077427284
2025-02-22,Rajshahi,5682.124523963147
2025-02-23,Rajshahi,6895.2926031839115
2025-02-24,Rajshahi,5765.959629049997
2025-02-25,Rajshahi,5377.918163877069
2025-02-26,Rajshahi,5488.763345837714
2025-02-27,Rajshahi,5322.634791389895
2025-02-28,Rajshahi,5463.067274220519
2025-03-01,Rajshahi,5601.4649744450735
2025-03-02,Rajshahi,5162.908210862136
2025-03-03,Rajshahi,5250.0937025889325
2025-03-04,Rajshahi,5591.978448060778
2025-03-05,Rajshahi,5516.295173326634
2025-03-06,Rajshahi,4676.467139899207
2025-03-07,Rajshahi,4915.356183747865
2025-03-08,Rajshahi,5607.487901345537
2025-03-09,Rajshahi,5255.660079072461
2025-03-10,Rajshahi,5429.305914782751
2025-03-11,Rajshahi,5290.312162762728
2025-03-12,Rajshahi,5418.184993318716
2025-03-13,Rajshahi,5513.259497369471
2025-03-14,Rajshahi,5542.351008723874
2025-03-15,Rajshahi,5455.465029809093
2025-03-16,Rajshahi,5505.795730500089
2025-03-17,Rajshahi,5300.297803513168
2025-03-18,Rajshahi,5538.94116587054
2025-03-19,Rajshahi,4847.783591369397
2025-03-20,Rajshahi,5602.984095776535
2025-03-21,Rajshahi,5968.486308989407
2025-03-22,Rajshahi,6232.817810201497
2025-03-23,Rajshahi,6131.658542421971
2025-03-24,Rajshahi,5250.665268561546
2025-03-25,Rajshahi,5153.665604853379
2025-03-26,Rajshahi,5238.659983493055
2025-03-27,Rajshahi,5167.101290379584
2025-03-28,Rajshahi,4751.899017312784
2025-03-29,Rajshahi,4003.7005670195435
2025-03-30,Rajshahi,4765.547784713338
2025-03-31,Rajshahi,4877.458113863803
2025-04-01,Rajshahi,4310.458694300341
2025-04-02,Rajshahi,4702.2390184155665
2025-04-03,Rajshahi,4232.324894722852
2025-04-04,Rajshahi,4061.6365052175674
2025-04-05,Rajshahi,4182.701600346293
2025-04-06,Rajshahi,4151.157399155759
2025-04-07,Rajshahi,4597.568517649371
2025-04-08,Rajshahi,4306.941997324283
2025-04-09,Rajshahi,4555.62354288007
2025-04-10,Rajshahi,4439.889567724566
2025-04-11,Rajshahi,4527.308423588401
2025-04-12,Rajshahi,4658.651814670403
2025-04-13,Rajshahi,4404.505158280972
2025-04-14,Rajshahi,3964.5425894652835
2025-04-15,Rajshahi,3990.730129414812
2025-04-16,Rajshahi,4303.287247586947
2025-04-17,Rajshahi,4689.455733892976
2025-04-18,Rajshahi,6834.274891902873
2025-04-19,Rajshahi,6067.518897777398
2025-04-20,Rajshahi,4713.93627229398
2025-04-21,Rajshahi,4638.534547347654
2025-04-22,Rajshahi,4285.222687966996
2025-04-23,Rajshahi,4423.646382280045
2025-04-24,Rajshahi,3225.558613997109
2025-04-25,Rajshahi,3267.0630802482597
2025-04-26,Rajshahi,3121.4010867622687
2025-04-27,Rajshahi,3337.2406890045545
2024-04-27,Sylhet,4877.182431645147
2024-04-28,Sylhet,4931.760809614562
2024-04-29,Sylhet,5529.865901881456
2024-04-30,Sylhet,4586.43216588144
2024-05-01,Sylhet,4382.343328465156
2024-05-02,Sylhet,3528.0835542360574
2024-05-03,Sylhet,4602.75363575096
2024-05-04,Sylhet,4635.617856781224
2024-05-05,Sylhet,3644.9237103314777
2024-05-06,Sylhet,3726.484336854231
2024-05-07,Sylhet,4499.336416934442
2024-05-08,Sylhet,4903.9468064955045
2024-05-09,Sylhet,5674.794128567056
2024-05-10,Sylhet,4164.603626105998
2024-05-11,Sylhet,5197.401512168313
2024-05-12,Sylhet,4666.619849739598
2024-05-13,Sylhet,4829.476898977694
2024-05-14,Sylhet,4989.09174858402
2024-05-15,Sylhet,4883.192127314352
2024-05-16,Sylhet,4948.4493769471665
2024-05-17,Sylhet,5198.328811276001
2024-05-18,Sylhet,3604.8374581816747
2024-05-19,Sylhet,5138.758458466853
2024-05-20,Sylhet,4807.627655668708
2024-05-21,Sylhet,5470.533408473045
2024-05-22,Sylhet,5211.181469090724
2024-05-23,Sylhet,3889.1742621611193
2024-05-24,Sylhet,3816.173819460002
2024-05-25,Sylhet,3775.131804435807
2024-05-26,Sylhet,4768.639700988348
2024-05-27,Sylhet,3786.3910765480546
2024-05-28,Sylhet,3421.6263658109283
2024-05-29,Sylhet,3777.1915202366304
2024-05-30,Sylhet,3680.9312503655183
2024-05-31,Sylhet,4113.184808114508
2024-06-01,Sylhet,3499.396689717305
2024-06-02,Sylhet,3728.471371075093
2024-06-03,Sylhet,3407.868371082563
2024-06-04,Sylhet,3697.52119954307
2024-06-05,Sylhet,3495.135672618469
2024-06-06,Sylhet,3507.0142654156775
2024-06-07,Sylhet,4403.545913683883
2024-06-08,Sylhet,3315.2443791492046
2024-06-09,Sylhet,3524.1793372492525
2024-06-10,Sylhet,3836.4536450904475
2024-06-11,Sylhet,5200.463735489509
2024-06-12,Sylhet,3700.5612767471002
2024-06-13,Sylhet,3140.0028269616178
2024-06-14,Sylhet,3333.7831325937523
2024-06-15,Sylhet,3157.9803382598357
2024-06-16,Sylhet,3418.592780863177
2024-06-17,Sylhet,3197.0831054377545
2024-06-18,Sylhet,3240.0431629288732
2024-06-19,Sylhet,3445.3170121714625
2024-06-20,Sylhet,3835.6621375849336
2024-06-21,Sylhet,4494.809175489835
2024-06-22,Sylhet,5064.963982756364
2024-06-23,Sylhet,4990.822364039538
2024-06-24,Sylhet,3714.6247388896004
2024-06-25,Sylhet,4340.771587867298
2024-06-26,Sylhet,4316.847849074803
2024-06-27,Sylhet,3427.444691322643
2024-06-28,Sylhet,3450.72304168467
2024-06-29,Sylhet,3278.9061948262606
2024-06-30,Sylhet,3282.8270114914467
2024-07-01,Sylhet,3212.6945131992557
2024-07-02,Sylhet,3169.77393617267
2024-07-03,Sylhet,3796.9217661076354
2024-07-04,Sylhet,3199.86516665855
2024-07-05,Sylhet,3359.1234971752906
2024-07-06,Sylhet,5003.189847177263
2024-07-07,Sylhet,4747.125649698799
2024-07-08,Sylhet,4579.260348675969
2024-07-09,Sylhet,4063.0407288027764
2024-07-10,Sylhet,3218.2923662402445
2024-07-11,Sylhet,3418.93465565048
2024-07-12,Sylhet,3469.0286259820814
2024-07-13,Sylhet,5009.517806322835
2024-07-14,Sylhet,4856.241993979396
2024-07-15,Sylhet,4147.001140351987
2024-07-16,Sylhet,4330.680027240172
2024-07-17,Sylhet,4149.834164734334
2024-07-18,Sylhet,3565.594128290928
2024-07-19,Sylhet,4017.88882886782
2024-07-20,Sylhet,3643.3707081683738
2024-07-21,Sylhet,5115.1512678943345
2024-07-22,Sylhet,3463.1254277661033
2024-07-23,Sylhet,3729.4170208302926
2024-07-24,Sylhet,4497.544895137032
2024-07-25,Sylhet,4098.641989850287
2024-07-26,Sylhet,4116.750985973769
2024-07-27,Sylhet,3761.541970028207
2024-07-28,Sylhet,3093.2547443610697
2024-07-29,Sylhet,4448.905328691736
2024-07-30,Sylhet,4055.6091499393574
2024-07-31,Sylhet,3467.117612025912
2024-08-01,Sylhet,4432.324588823226
2024-08-02,Sylhet,3308.0452087170065
2024-08-03,Sylhet,3435.321738400301
2024-08-04,Sylhet,4466.127735844627
2024-08-05,Sylhet,3460.9664028412685
2024-08-06,Sylhet,3644.5721800980996
2024-08-07,Sylhet,5136.833249355494
2024-08-08,Sylhet,3728.9433507867375
2024-08-09,Sylhet,3180.6757233635785
2024-08-10,Sylhet,3435.7971423243944
2024-08-11,Sylhet,3287.1600416230663
2024-08-12,Sylhet,3190.7884779624073
2024-08-13,Sylhet,3324.147240027787
2024-08-14,Sylhet,4378.286746597032
2024-08-15,Sylhet,4394.200818102307
2024-08-16,Sylhet,4247.5941385264405
2024-08-17,Sylhet,5044.214212308098
2024-08-18,Sylhet,4429.509606809929
2024-08-19,Sylhet,3268.32030173196
2024-08-20,Sylhet,3411.957319548059
2024-08-21,Sylhet,3350.4768295759563
2024-08-22,Sylhet,3287.4839823738225
2024-08-23,Sylhet,3727.864958287454
2024-08-24,Sylhet,3939.3564381618235
2024-08-25,Sylhet,3876.0305240011
2024-08-26,Sylhet,4442.085445298743
2024-08-27,Sylhet,4362.580731996523
2024-08-28,Sylhet,4179.450634078761
2024-08-29,Sylhet,4340.185635422636
2024-08-30,Sylhet,5168.988785950615
2024-08-31,Sylhet,4502.782761747524
2024-09-01,Sylhet,4560.824808557943
2024-09-02,Sylhet,5189.457276050452
2024-09-03,Sylhet,4518.948857996404
2024-09-04,Sylhet,3926.057700010098
2024-09-05,Sylhet,4949.584367579469
2024-09-06,Sylhet,4370.574101226379
2024-09-07,Sylhet,3565.631053619472
2024-09-08,Sylhet,3596.2360209327994
2024-09-09,Sylhet,4740.90099526344
2024-09-10,Sylhet,4114.429169454685
2024-09-11,Sylhet,5003.193727838497
2024-09-12,Sylhet,4134.704338610219
2024-09-13,Sylhet,4593.267031237061
2024-09-14,Sylhet,4356.50618877564
2024-09-15,Sylhet,4525.284601059203
2024-09-16,Sylhet,4965.924309334302
2024-09-17,Sylhet,4502.323645419714
2024-09-18,Sylhet,4142.895234701142
2024-09-19,Sylhet,3509.8426420307346
2024-09-20,Sylhet,3847.550566432681
2024-09-21,Sylhet,4643.62521475573
2024-09-22,Sylhet,3831.9757935962625
2024-09-23,Sylhet,3779.2966063076065
2024-09-24,Sylhet,5089.626307135402
2024-09-25,Sylhet,3152.458814674556
2024-09-26,Sylhet,3808.7777208492885
2024-09-27,Sylhet,4717.8127626982305
2024-09-28,Sylhet,4927.95965028648
2024-09-29,Sylhet,3162.6970312186
2024-09-30,Sylhet,4357.852416848952
2024-10-01,Sylhet,3141.6848383087345
2024-10-02,Sylhet,4396.106960318953
2024-10-03,Sylhet,3359.5471634739815
2024-10-04,Sylhet,3340.4032315383015
2024-10-05,Sylhet,3291.5553389965285
2024-10-06,Sylhet,4760.72324644754
2024-10-07,Sylhet,4961.518542665191
2024-10-08,Sylhet,4764.51134442985
2024-10-09,Sylhet,4382.0989262801795
2024-10-10,Sylhet,3888.5235850915
2024-10-11,Sylhet,4071.2441108332055
2024-10-12,Sylhet,5149.201355748464
2024-10-13,Sylhet,4816.458374030606
2024-10-14,Sylhet,4187.91299862745
2024-10-15,Sylhet,4441.3132294889565
2024-10-16,Sylhet,4692.001289965399
2024-10-17,Sylhet,4599.54653602858
2024-10-18,Sylhet,4271.069178158005
2024-10-19,Sylhet,4748.340364745366
2024-10-20,Sylhet,4794.288442389169
2024-10-21,Sylhet,4703.989569733851
2024-10-22,Sylhet,4166.044575701633
2024-10-23,Sylhet,3841.9124707013275
2024-10-24,Sylhet,4745.231565336954
2024-10-25,Sylhet,4150.256399863143
2024-10-26,Sylhet,4772.218958379439
2024-10-27,Sylhet,4456.89412205779
2024-10-28,Sylhet,4510.80663430777
2024-10-29,Sylhet,4368.860980541974
2024-10-30,Sylhet,4780.51490577013
2024-10-31,Sylhet,5190.214638066137
2024-11-01,Sylhet,4938.45713172391
2024-11-02,Sylhet,4615.450073071349
2024-11-03,Sylhet,4647.646019972735
2024-11-04,Sylhet,4894.382687452213
2024-11-05,Sylhet,4196.621736404439
2024-11-06,Sylhet,4130.309151911625
2024-11-07,Sylhet,4635.393257848803
2024-11-08,Sylhet,4861.136562237048
2024-11-09,Sylhet,4847.602590082077
2024-11-10,Sylhet,4906.911404258665
2024-11-11,Sylhet,4968.605345331447
2024-11-12,Sylhet,4839.100003203746
2024-11-13,Sylhet,4676.443020549333
2024-11-14,Sylhet,4832.389991264748
2024-11-15,Sylhet,4104.711869223942
2024-11-16,Sylhet,4345.975762584791
2024-11-17,Sylhet,4937.164458269159
2024-11-18,Sylhet,4832.129210340405
2024-11-19,Sylhet,4773.296508814334
2024-11-20,Sylhet,4936.391744878989
2024-11-21,Sylhet,4594.24805770957
2024-11-22,Sylhet,4913.353592796789
2024-11-23,Sylhet,4715.8546293251475
2024-11-24,Sylhet,3721.881183624563
2024-11-25,Sylhet,4154.940885534556
2024-11-26,Sylhet,4109.088876010326
2024-11-27,Sylhet,4030.9074809837753
2024-11-28,Sylhet,4694.934212759396
2024-11-29,Sylhet,4942.495583165587
2024-11-30,Sylhet,4560.700549743513
2024-12-01,Sylhet,4698.405483885638
2024-12-02,Sylhet,4378.346257708502
2024-12-03,Sylhet,4791.9168938484645
2024-12-04,Sylhet,3897.731822113127
2024-12-05,Sylhet,3939.3474337405146
2024-12-06,Sylhet,4008.5110510023756
2024-12-07,Sylhet,3677.6436618859093
2024-12-08,Sylhet,3919.966118287901
2024-12-09,Sylhet,4125.494489272513
2024-12-10,Sylhet,3893.0085676799504
2024-12-11,Sylhet,4031.056626397116
2024-12-12,Sylhet,4000.7284178596856
2024-12-13,Sylhet,4101.424625481596
2024-12-14,Sylhet,3806.5689909706693
2024-12-15,Sylhet,3839.870148652308
2024-12-16,Sylhet,3920.617382627964
2024-12-17,Sylhet,4085.033423703177
2024-12-18,Sylhet,3664.049935053774
2024-12-19,Sylhet,3492.4706414968327
2024-12-20,Sylhet,3619.3864673861185
2024-12-21,Sylhet,3863.1336906380116
2024-12-22,Sylhet,3806.553648588015
2024-12-23,Sylhet,4138.181389839063
2024-12-24,Sylhet,3799.115728001887
2024-12-25,Sylhet,3994.830275060976
2024-12-26,Sylhet,3783.319877215197
2024-12-27,Sylhet,3921.0738725545207
2024-12-28,Sylhet,4040.031599109333
2024-12-29,Sylhet,3987.343020544559
2024-12-30,Sylhet,4059.9180236511124
2024-12-31,Sylhet,3786.138374693128
2025-01-01,Sylhet,3977.876058314117
2025-01-02,Sylhet,4045.4850349531903
2025-01-03,Sylhet,4021.6309100623325
2025-01-04,Sylhet,3828.6706895123266
2025-01-05,Sylhet,3996.5387150083357
2025-01-06,Sylhet,3874.508420942043
2025-01-07,Sylhet,3444.7832238849287
2025-01-08,Sylhet,4087.470450686058
2025-01-09,Sylhet,3860.8131812463716
2025-01-10,Sylhet,4008.3246994347137
2025-01-11,Sylhet,4052.943797270101
2025-01-12,Sylhet,4013.323204562658
2025-01-13,Sylhet,3881.3644472375217
2025-01-14,Sylhet,4134.897744763445
2025-01-15,Sylhet,4106.530255311669
2025-01-16,Sylhet,3853.356850524733
2025-01-17,Sylhet,3780.6212901107815
2025-01-18,Sylhet,3968.6857338079776
2025-01-19,Sylhet,4147.484264391425
2025-01-20,Sylhet,4152.341919247115
2025-01-21,Sylhet,4095.6824654812244
2025-01-22,Sylhet,4004.0318897325815
2025-01-23,Sylhet,3554.309563277878
2025-01-24,Sylhet,3985.097507638508
2025-01-25,Sylhet,3855.62287224056
2025-01-26,Sylhet,4021.1611973611293
2025-01-27,Sylhet,4049.7661835964836
2025-01-28,Sylhet,4117.2374786483315
2025-01-29,Sylhet,4097.765080806434
2025-01-30,Sylhet,3957.4803934560537
2025-01-31,Sylhet,3618.0415948342356
2025-02-01,Sylhet,4140.2850774884055
2025-02-02,Sylhet,3875.3329276700074
2025-02-03,Sylhet,4106.460138487609
2025-02-04,Sylhet,3853.7529085066612
2025-02-05,Sylhet,3799.529295438472
2025-02-06,Sylhet,4020.8603505266105
2025-02-07,Sylhet,4088.528833922235
2025-02-08,Sylhet,3703.986588747213
2025-02-09,Sylhet,3723.0334868807613
2025-02-10,Sylhet,4058.946346938596
2025-02-11,Sylhet,3836.311027981777
2025-02-12,Sylhet,4074.300842196514
2025-02-13,Sylhet,4135.556673009361
2025-02-14,Sylhet,3453.429056665765
2025-02-15,Sylhet,3622.5272386773163
2025-02-16,Sylhet,3765.903231343208
2025-02-17,Sylhet,3967.4472504000832
2025-02-18,Sylhet,4736.360950056346
2025-02-19,Sylhet,4846.022770703647
2025-02-20,Sylhet,4859.568356762798
2025-02-21,Sylhet,4770.926820235743
2025-02-22,Sylhet,4931.658787218118
2025-02-23,Sylhet,4670.085392765441
2025-02-24,Sylhet,4978.144775938726
2025-02-25,Sylhet,4531.10317405013
2025-02-26,Sylhet,4789.800857167018
2025-02-27,Sylhet,4575.498513574661
2025-02-28,Sylhet,4578.828703250189
2025-03-01,Sylhet,4566.59434310986
2025-03-02,Sylhet,4959.922926182498
2025-03-03,Sylhet,4110.00733169296
2025-03-04,Sylhet,4393.429333888089
2025-03-05,Sylhet,4321.445144527907
2025-03-06,Sylhet,4183.1479537328605
2025-03-07,Sylhet,4368.046477119853
2025-03-08,Sylhet,4260.87558293496
2025-03-09,Sylhet,4494.538660637406
2025-03-10,Sylhet,4146.743117393851
2025-03-11,Sylhet,4265.49193097232
2025-03-12,Sylhet,4537.282971549922
2025-03-13,Sylhet,4963.848702448144
2025-03-14,Sylhet,5667.651749975823
2025-03-15,Sylhet,5657.775157587058
2025-03-16,Sylhet,5277.373308963401
2025-03-17,Sylhet,4752.520806519431
2025-03-18,Sylhet,4624.078589615952
2025-03-19,Sylhet,4402.660620846328
2025-03-20,Sylhet,4530.542489904566
2025-03-21,Sylhet,4912.039698861365
2025-03-22,Sylhet,4603.170740546689
2025-03-23,Sylhet,4667.364608943104
2025-03-24,Sylhet,4933.503478571629
2025-03-25,Sylhet,4426.89332695277
2025-03-26,Sylhet,4487.683411229922
2025-03-27,Sylhet,4463.797557497011
2025-03-28,Sylhet,4423.970230726304
2025-03-29,Sylhet,4191.916444644429
2025-03-30,Sylhet,4438.758402821414
2025-03-31,Sylhet,4390.789100592409
2025-04-01,Sylhet,4146.416945235813
2025-04-02,Sylhet,4492.167813587887
2025-04-03,Sylhet,4508.035203863675
2025-04-04,Sylhet,4141.009877807289
2025-04-05,Sylhet,4159.806382142551
2025-04-06,Sylhet,4175.03015031268
2025-04-07,Sylhet,4372.425841753235
2025-04-08,Sylhet,4212.123756835593
2025-04-09,Sylhet,4228.978036707895
2025-04-10,Sylhet,4469.840771923424
2025-04-11,Sylhet,4301.231564815264
2025-04-12,Sylhet,4544.641432081409
2025-04-13,Sylhet,4239.723290344245
2025-04-14,Sylhet,4458.1733414868895
2025-04-15,Sylhet,4304.582438955998
2025-04-16,Sylhet,4131.301598399797
2025-04-17,Sylhet,5315.672761547029
2025-04-18,Sylhet,4861.557657738138
2025-04-19,Sylhet,4804.47853953913
2025-04-20,Sylhet,4702.911846749054
2025-04-21,Sylhet,4912.879754667958
2025-04-22,Sylhet,5053.517016808112
2025-04-23,Sylhet,5208.232172513986
2025-04-24,Sylhet,2602.6830229124485
2025-04-25,Sylhet,2512.366914675525
2025-04-26,Sylhet,2709.6743637071154
2025-04-27,Sylhet,2680.7493237537487
2024-04-27,Barisal,4339.852957936633
2024-04-28,Barisal,4374.795906841201
2024-04-29,Barisal,4523.587337839591
2024-04-30,Barisal,4484.320167387392
2024-05-01,Barisal,4454.262960513075
2024-05-02,Barisal,5410.246903048025
2024-05-03,Barisal,5170.1951287608645
2024-05-04,Barisal,4611.625175659613
2024-05-05,Barisal,5073.942103047737
2024-05-06,Barisal,4306.296445519538
2024-05-07,Barisal,4369.24123210117
2024-05-08,Barisal,4763.630726200489
2024-05-09,Barisal,5634.156496464876
2024-05-10,Barisal,5639.525019294953
2024-05-11,Barisal,5016.47831431523
2024-05-12,Barisal,5544.470882380259
2024-05-13,Barisal,6192.352176115747
2024-05-14,Barisal,5346.485794857653
2024-05-15,Barisal,5505.604606560494
2024-05-16,Barisal,5368.785124708179
2024-05-17,Barisal,4919.342846206307
2024-05-18,Barisal,5150.3595338152545
2024-05-19,Barisal,5387.224929345926
2024-05-20,Barisal,5240.409869595876
2024-05-21,Barisal,5611.675478571203
2024-05-22,Barisal,5327.683264290401
2024-05-23,Barisal,4705.249837646613
2024-05-24,Barisal,4398.591211696479
2024-05-25,Barisal,4560.298312129252
2024-05-26,Barisal,4149.924316564885
2024-05-27,Barisal,4200.25304014537
2024-05-28,Barisal,3600.77641556977
2024-05-29,Barisal,4301.14001113732
2024-05-30,Barisal,5068.937278665541
2024-05-31,Barisal,5871.852843785192
2024-06-01,Barisal,4886.699590160373
2024-06-02,Barisal,4984.392651945032
2024-06-03,Barisal,4195.353345974394
2024-06-04,Barisal,5104.302621049044
2024-06-05,Barisal,5754.443966931471
2024-06-06,Barisal,5641.571222329523
2024-06-07,Barisal,5059.492173453057
2024-06-08,Barisal,5777.046413996814
2024-06-09,Barisal,4993.725175133015
2024-06-10,Barisal,4542.2206720046825
2024-06-11,Barisal,4973.659421344499
2024-06-12,Barisal,4995.1671420473895
2024-06-13,Barisal,5403.9480401109095
2024-06-14,Barisal,4238.734410674469
2024-06-15,Barisal,4435.5239953668215
2024-06-16,Barisal,5498.839486175561
2024-06-17,Barisal,4955.5388608787425
2024-06-18,Barisal,5273.696995991858
2024-06-19,Barisal,3588.1564282555805
2024-06-20,Barisal,4340.088618733191
2024-06-21,Barisal,5062.283793752301
2024-06-22,Barisal,5382.236176398058
2024-06-23,Barisal,5538.8225164978
2024-06-24,Barisal,5145.840335289676
2024-06-25,Barisal,4819.11379193277
2024-06-26,Barisal,5870.891578849005
2024-06-27,Barisal,5824.044368376767
2024-06-28,Barisal,5040.139595514288
2024-06-29,Barisal,4363.090024775668
2024-06-30,Barisal,3723.6859260398815
2024-07-01,Barisal,3671.2213964716675
2024-07-02,Barisal,3917.4071537636346
2024-07-03,Barisal,3894.4897244422154
2024-07-04,Barisal,3619.247086411714
2024-07-05,Barisal,3645.490034316274
2024-07-06,Barisal,3855.113228783347
2024-07-07,Barisal,5588.827201281514
2024-07-08,Barisal,5025.0584763001
2024-07-09,Barisal,5631.1235124310115
2024-07-10,Barisal,4681.937203647777
2024-07-11,Barisal,3896.8150383444913
2024-07-12,Barisal,4272.513593379028
2024-07-13,Barisal,5089.959005482874
2024-07-14,Barisal,5077.5108867773815
2024-07-15,Barisal,4807.376937242859
2024-07-16,Barisal,5142.431242514513
2024-07-17,Barisal,4773.727097091813
2024-07-18,Barisal,4792.338877657797
2024-07-19,Barisal,4920.972849388661
2024-07-20,Barisal,5555.224191277463
2024-07-21,Barisal,4698.604602679379
2024-07-22,Barisal,4943.2111176005665
2024-07-23,Barisal,4972.395286863552
2024-07-24,Barisal,5517.3544712424355
2024-07-25,Barisal,4286.942341832234
2024-07-26,Barisal,5100.547364762344
2024-07-27,Barisal,5810.797257609517
2024-07-28,Barisal,5583.034126666223
2024-07-29,Barisal,4676.774749216275
2024-07-30,Barisal,5111.446833956841
2024-07-31,Barisal,3732.58668298999
2024-08-01,Barisal,3692.0772212217726
2024-08-02,Barisal,3811.041914850087
2024-08-03,Barisal,3676.189067523712
2024-08-04,Barisal,4383.6070025515755
2024-08-05,Barisal,4988.685609484533
2024-08-06,Barisal,4994.295848504393
2024-08-07,Barisal,4941.293487060801
2024-08-08,Barisal,3802.460490598699
2024-08-09,Barisal,3688.2768938653076
2024-08-10,Barisal,3810.9704685926304
2024-08-11,Barisal,3663.260295248325
2024-08-12,Barisal,3668.121551035946
2024-08-13,Barisal,5409.114951333493
2024-08-14,Barisal,4986.503028452254
2024-08-15,Barisal,4899.907029953043
2024-08-16,Barisal,3605.8666538037996
2024-08-17,Barisal,3745.8607937354454
2024-08-18,Barisal,3807.406848784858
2024-08-19,Barisal,3945.790186085785
2024-08-20,Barisal,3661.8389293970713
2024-08-21,Barisal,3600.9438350882556
2024-08-22,Barisal,3645.750369873277
2024-08-23,Barisal,3580.1753504981602
2024-08-24,Barisal,4637.128501663977
2024-08-25,Barisal,3677.2916110337915
2024-08-26,Barisal,3934.1108744466433
2024-08-27,Barisal,5266.763059447642
2024-08-28,Barisal,5885.8985791703835
2024-08-29,Barisal,5427.492981611258
2024-08-30,Barisal,5086.140715906318
2024-08-31,Barisal,5853.597036710612
2024-09-01,Barisal,5621.871883993676
2024-09-02,Barisal,5394.549140383327
2024-09-03,Barisal,5736.652587326764
2024-09-04,Barisal,5138.305169298083
2024-09-05,Barisal,4769.974316199299
2024-09-06,Barisal,4960.394496069193
2024-09-07,Barisal,5647.749758951304
2024-09-08,Barisal,5557.191769526467
2024-09-09,Barisal,5006.636943650002
2024-09-10,Barisal,5199.283643637983
2024-09-11,Barisal,3600.110670484416
2024-09-12,Barisal,3876.070931759684
2024-09-13,Barisal,3842.102100186446
2024-09-14,Barisal,3928.505000312588
2024-09-15,Barisal,3739.677874235602
2024-09-16,Barisal,5088.226795262866
2024-09-17,Barisal,5104.392757449256
2024-09-18,Barisal,4959.3923863296095
2024-09-19,Barisal,5544.976128319717
2024-09-20,Barisal,4880.90028912022
2024-09-21,Barisal,3692.965688605025
2024-09-22,Barisal,5390.690474065994
2024-09-23,Barisal,5912.605054632819
2024-09-24,Barisal,5171.661474446534
2024-09-25,Barisal,3846.5263232756656
2024-09-26,Barisal,3757.952991490254
2024-09-27,Barisal,5870.182790942576
2024-09-28,Barisal,4849.902293443161
2024-09-29,Barisal,4719.067666638645
